model,run,tag,step,value
LSTM,lstm-v2,train/loss,48900,2.846644639968872
LSTM,lstm-v2,train/loss,49000,2.7839746475219727
LSTM,lstm-v2,train/loss,49100,2.9041500091552734
LSTM,lstm-v2,train/loss,49200,2.7869725227355957
LSTM,lstm-v2,train/loss,49300,2.9738869667053223
LSTM,lstm-v2,train/loss,49400,2.76768159866333
LSTM,lstm-v2,train/loss,49500,2.7863030433654785
LSTM,lstm-v2,train/loss,49600,2.8637640476226807
LSTM,lstm-v2,train/loss,49700,2.941052198410034
LSTM,lstm-v2,train/loss,49800,2.7521235942840576
LSTM,lstm-v2,train/loss,49900,2.8114824295043945
LSTM,lstm-v2,train/loss,50000,2.83097243309021
LSTM,lstm-v2,train/loss,50100,2.8611159324645996
LSTM,lstm-v2,train/loss,50200,2.7650392055511475
LSTM,lstm-v2,train/loss,50300,2.832775592803955
LSTM,lstm-v2,train/loss,50400,2.7304940223693848
LSTM,lstm-v2,train/loss,50500,2.7446975708007812
LSTM,lstm-v2,train/loss,50600,2.7056021690368652
LSTM,lstm-v2,train/loss,50700,2.824584484100342
LSTM,lstm-v2,train/loss,50800,2.8509068489074707
LSTM,lstm-v2,train/loss,50900,2.9630136489868164
LSTM,lstm-v2,train/loss,51000,2.754384994506836
LSTM,lstm-v2,train/loss,51100,2.7935879230499268
LSTM,lstm-v2,train/loss,51200,2.8111486434936523
LSTM,lstm-v2,train/loss,51300,2.7478232383728027
LSTM,lstm-v2,train/loss,51400,2.7204246520996094
LSTM,lstm-v2,train/loss,51500,2.765626907348633
LSTM,lstm-v2,train/loss,51600,2.829897880554199
LSTM,lstm-v2,train/loss,51700,2.724729537963867
LSTM,lstm-v2,train/loss,51800,2.7374134063720703
LSTM,lstm-v2,train/loss,51900,2.8451285362243652
LSTM,lstm-v2,train/loss,52000,2.735229969024658
LSTM,lstm-v2,train/loss,52100,2.710608959197998
LSTM,lstm-v2,train/loss,52200,2.959115505218506
LSTM,lstm-v2,train/loss,52300,2.9714982509613037
LSTM,lstm-v2,train/loss,52400,2.732517719268799
LSTM,lstm-v2,train/loss,52500,2.94892954826355
LSTM,lstm-v2,train/loss,52600,2.7174813747406006
LSTM,lstm-v2,train/loss,52700,2.8427083492279053
LSTM,lstm-v2,train/loss,52800,2.783283233642578
LSTM,lstm-v2,train/loss,52900,2.7892251014709473
LSTM,lstm-v2,train/loss,53000,2.6745548248291016
LSTM,lstm-v2,train/loss,53100,2.7450692653656006
LSTM,lstm-v2,train/loss,53200,2.897158622741699
LSTM,lstm-v2,train/loss,53300,2.8930234909057617
LSTM,lstm-v2,train/loss,53400,2.7924036979675293
LSTM,lstm-v2,train/loss,53500,2.9138731956481934
LSTM,lstm-v2,train/loss,53600,2.8427064418792725
LSTM,lstm-v2,train/loss,53700,2.770465612411499
LSTM,lstm-v2,train/loss,53800,2.6978397369384766
LSTM,lstm-v2,train/loss,53900,2.6704461574554443
LSTM,lstm-v2,train/loss,54000,2.881157875061035
LSTM,lstm-v2,train/loss,54100,2.7987098693847656
LSTM,lstm-v2,train/loss,54200,2.8221817016601562
LSTM,lstm-v2,train/loss,54300,2.785126209259033
LSTM,lstm-v2,train/loss,54400,2.9560673236846924
LSTM,lstm-v2,train/loss,54500,2.8695809841156006
LSTM,lstm-v2,train/loss,54600,2.8625986576080322
LSTM,lstm-v2,train/loss,54700,2.833956241607666
LSTM,lstm-v2,train/loss,54800,2.793606758117676
LSTM,lstm-v2,train/loss,54900,2.7933502197265625
LSTM,lstm-v2,train/loss,55000,2.7985973358154297
LSTM,lstm-v2,train/loss,55100,2.8069114685058594
LSTM,lstm-v2,train/loss,55200,2.900859832763672
LSTM,lstm-v2,train/loss,55300,2.7363367080688477
LSTM,lstm-v2,train/loss,55400,2.8310160636901855
LSTM,lstm-v2,train/loss,55500,2.8875627517700195
LSTM,lstm-v2,train/loss,55600,2.631577491760254
LSTM,lstm-v2,train/loss,55700,2.725752830505371
LSTM,lstm-v2,train/loss,55800,2.7217211723327637
LSTM,lstm-v2,train/loss,55900,2.8237500190734863
LSTM,lstm-v2,train/loss,56000,2.674900531768799
LSTM,lstm-v2,train/loss,56100,2.74312686920166
LSTM,lstm-v2,train/loss,56200,2.845341205596924
LSTM,lstm-v2,train/loss,56300,2.8360607624053955
LSTM,lstm-v2,train/loss,56400,2.878542423248291
LSTM,lstm-v2,train/loss,56500,2.9223737716674805
LSTM,lstm-v2,train/loss,56600,2.9803152084350586
LSTM,lstm-v2,train/loss,56700,2.8002982139587402
LSTM,lstm-v2,train/loss,56800,2.695728063583374
LSTM,lstm-v2,train/loss,56900,2.745856285095215
LSTM,lstm-v2,train/loss,57000,2.683837413787842
LSTM,lstm-v2,train/loss,57100,2.684579849243164
LSTM,lstm-v2,train/loss,57200,2.8529276847839355
LSTM,lstm-v2,train/loss,57300,2.9456706047058105
LSTM,lstm-v2,train/loss,57400,2.804500102996826
LSTM,lstm-v2,train/loss,57500,2.686397075653076
LSTM,lstm-v2,train/loss,57600,2.948014736175537
LSTM,lstm-v2,train/loss,57700,2.806891918182373
LSTM,lstm-v2,train/loss,57800,2.997244119644165
LSTM,lstm-v2,train/loss,57900,2.8955512046813965
LSTM,lstm-v2,train/loss,58000,2.809701681137085
LSTM,lstm-v2,train/loss,58100,2.768977165222168
LSTM,lstm-v2,train/loss,58200,2.7562012672424316
LSTM,lstm-v2,train/loss,58300,2.820667266845703
LSTM,lstm-v2,train/loss,58400,2.7197060585021973
LSTM,lstm-v2,train/loss,58500,2.8292975425720215
LSTM,lstm-v2,train/loss,58600,2.713921070098877
LSTM,lstm-v2,train/loss,58700,2.797227144241333
LSTM,lstm-v2,train/loss,58800,2.694983959197998
LSTM,lstm-v2,train/loss,58900,2.5707619190216064
LSTM,lstm-v2,train/loss,59000,2.667475938796997
LSTM,lstm-v2,train/loss,59100,2.679440975189209
LSTM,lstm-v2,train/loss,59200,2.6008713245391846
LSTM,lstm-v2,train/loss,59300,2.6622509956359863
LSTM,lstm-v2,train/loss,59400,2.93428373336792
LSTM,lstm-v2,train/loss,59500,2.6175007820129395
LSTM,lstm-v2,train/loss,59600,2.7774055004119873
LSTM,lstm-v2,train/loss,59700,2.7206201553344727
LSTM,lstm-v2,train/loss,59800,2.6495187282562256
LSTM,lstm-v2,train/loss,59900,2.6272096633911133
LSTM,lstm-v2,train/loss,60000,2.548214912414551
LSTM,lstm-v2,train/loss,60100,2.7154855728149414
LSTM,lstm-v2,train/loss,60200,2.6083474159240723
LSTM,lstm-v2,train/loss,60300,2.767150640487671
LSTM,lstm-v2,train/loss,60400,2.8486595153808594
LSTM,lstm-v2,train/loss,60500,2.756227731704712
LSTM,lstm-v2,train/loss,60600,2.656027317047119
LSTM,lstm-v2,train/loss,60700,2.8490042686462402
LSTM,lstm-v2,train/loss,60800,2.610659122467041
LSTM,lstm-v2,train/loss,60900,2.769949436187744
LSTM,lstm-v2,train/loss,61000,2.802647113800049
LSTM,lstm-v2,train/loss,61100,2.781674861907959
LSTM,lstm-v2,train/loss,61200,2.8276515007019043
LSTM,lstm-v2,train/loss,61300,2.7918639183044434
LSTM,lstm-v2,train/loss,61400,2.5631895065307617
LSTM,lstm-v2,train/loss,61500,2.6786177158355713
LSTM,lstm-v2,train/loss,61600,2.8258535861968994
LSTM,lstm-v2,train/loss,61700,2.8099842071533203
LSTM,lstm-v2,train/loss,61800,2.751814842224121
LSTM,lstm-v2,train/loss,61900,2.8227901458740234
LSTM,lstm-v2,train/loss,62000,2.7314772605895996
LSTM,lstm-v2,train/loss,62100,2.8443756103515625
LSTM,lstm-v2,train/loss,62200,2.618184804916382
LSTM,lstm-v2,train/loss,62300,2.76021146774292
LSTM,lstm-v2,train/loss,62400,2.8485701084136963
LSTM,lstm-v2,train/loss,62500,2.8349733352661133
LSTM,lstm-v2,train/loss,62600,2.720839500427246
LSTM,lstm-v2,train/loss,62700,2.744619846343994
LSTM,lstm-v2,train/loss,62800,2.6874046325683594
LSTM,lstm-v2,train/loss,62900,2.790799140930176
LSTM,lstm-v2,train/loss,63000,2.7117221355438232
LSTM,lstm-v2,train/loss,63100,2.6459529399871826
LSTM,lstm-v2,train/loss,63200,2.6225106716156006
LSTM,lstm-v2,train/loss,63300,2.7617859840393066
LSTM,lstm-v2,train/loss,63400,2.7227630615234375
LSTM,lstm-v2,train/loss,63500,2.849865198135376
LSTM,lstm-v2,train/loss,63600,2.794780731201172
LSTM,lstm-v2,train/loss,63700,2.745593547821045
LSTM,lstm-v2,train/loss,63800,2.7268571853637695
LSTM,lstm-v2,train/loss,63900,2.8740572929382324
LSTM,lstm-v2,train/loss,64000,2.6699559688568115
LSTM,lstm-v2,train/loss,64100,2.7247352600097656
LSTM,lstm-v2,train/loss,64200,2.8231430053710938
LSTM,lstm-v2,train/loss,64300,2.635380506515503
LSTM,lstm-v2,train/loss,64400,2.811978816986084
LSTM,lstm-v2,train/loss,64500,2.727682113647461
LSTM,lstm-v2,train/loss,64600,2.582148551940918
LSTM,lstm-v2,train/loss,64700,2.6667261123657227
LSTM,lstm-v2,train/loss,64800,2.730475902557373
LSTM,lstm-v2,train/loss,64900,2.793104887008667
LSTM,lstm-v2,train/loss,65000,2.818739652633667
LSTM,lstm-v2,train/loss,65100,2.6938209533691406
LSTM,lstm-v2,train/loss,65200,2.5849969387054443
LSTM,lstm-v2,train/loss,65300,2.756586790084839
LSTM,lstm-v2,train/loss,65400,2.681381940841675
LSTM,lstm-v2,train/loss,65500,2.8778128623962402
LSTM,lstm-v2,train/loss,65600,2.6510486602783203
LSTM,lstm-v2,train/loss,65700,2.6511170864105225
LSTM,lstm-v2,train/loss,65800,2.574967861175537
LSTM,lstm-v2,train/loss,65900,2.7810943126678467
LSTM,lstm-v2,train/loss,66000,2.4823386669158936
LSTM,lstm-v2,train/loss,66100,2.7365334033966064
LSTM,lstm-v2,train/loss,66200,2.7798666954040527
LSTM,lstm-v2,train/loss,66300,2.8263254165649414
LSTM,lstm-v2,train/loss,66400,2.8458707332611084
LSTM,lstm-v2,train/loss,66500,2.56878662109375
LSTM,lstm-v2,train/loss,66600,2.7413876056671143
LSTM,lstm-v2,train/loss,66700,2.6826672554016113
LSTM,lstm-v2,train/loss,66800,2.916076421737671
LSTM,lstm-v2,train/loss,66900,2.681838035583496
LSTM,lstm-v2,train/loss,67000,2.7700719833374023
LSTM,lstm-v2,train/loss,67100,2.8062028884887695
LSTM,lstm-v2,train/loss,67200,2.661015272140503
LSTM,lstm-v2,train/loss,67300,2.7331438064575195
LSTM,lstm-v2,train/loss,67400,2.768070697784424
LSTM,lstm-v2,train/loss,67500,2.6659953594207764
LSTM,lstm-v2,train/loss,67600,2.4701004028320312
LSTM,lstm-v2,train/loss,67700,2.705836772918701
LSTM,lstm-v2,train/loss,67800,2.720465660095215
LSTM,lstm-v2,train/loss,67900,2.602290153503418
LSTM,lstm-v2,train/loss,68000,2.6956372261047363
LSTM,lstm-v2,train/loss,68100,2.6252176761627197
LSTM,lstm-v2,train/loss,68200,2.705216407775879
LSTM,lstm-v2,train/loss,68300,2.7391340732574463
LSTM,lstm-v2,train/loss,68400,2.64306902885437
LSTM,lstm-v2,train/loss,68500,2.74336576461792
LSTM,lstm-v2,train/loss,68600,2.609225034713745
LSTM,lstm-v2,train/loss,68700,2.5916566848754883
LSTM,lstm-v2,train/loss,68800,2.668731689453125
LSTM,lstm-v2,train/loss,68900,2.608839988708496
LSTM,lstm-v2,train/loss,69000,2.845670223236084
LSTM,lstm-v2,train/loss,69100,2.6951324939727783
LSTM,lstm-v2,train/loss,69200,2.7553694248199463
LSTM,lstm-v2,train/loss,69300,2.7956860065460205
LSTM,lstm-v2,train/loss,69400,2.7380919456481934
LSTM,lstm-v2,train/loss,69500,2.601527690887451
LSTM,lstm-v2,train/loss,69600,2.805110454559326
LSTM,lstm-v2,train/loss,69700,2.738677501678467
LSTM,lstm-v2,train/loss,69800,2.728562593460083
LSTM,lstm-v2,train/loss,69900,2.7255420684814453
LSTM,lstm-v2,train/loss,70000,2.7238426208496094
LSTM,lstm-v2,train/loss,70100,2.6138460636138916
LSTM,lstm-v2,train/loss,70200,2.589423179626465
LSTM,lstm-v2,train/loss,70300,2.7497408390045166
LSTM,lstm-v2,train/loss,70400,2.6386518478393555
LSTM,lstm-v2,train/loss,70500,2.685917615890503
LSTM,lstm-v2,train/loss,70600,2.5788631439208984
LSTM,lstm-v2,train/loss,70700,2.75966215133667
LSTM,lstm-v2,train/loss,70800,2.7201180458068848
LSTM,lstm-v2,train/loss,70900,2.7637877464294434
LSTM,lstm-v2,train/loss,71000,2.6554183959960938
LSTM,lstm-v2,train/loss,71100,2.667285442352295
LSTM,lstm-v2,train/loss,71200,2.7063136100769043
LSTM,lstm-v2,train/loss,71300,2.6539552211761475
LSTM,lstm-v2,train/loss,71400,2.6476807594299316
LSTM,lstm-v2,train/loss,71500,2.657613515853882
LSTM,lstm-v2,train/loss,71600,2.656538248062134
LSTM,lstm-v2,train/loss,71700,2.9050869941711426
LSTM,lstm-v2,train/loss,71800,2.63043212890625
LSTM,lstm-v2,train/loss,71900,2.600287437438965
LSTM,lstm-v2,train/loss,72000,2.829680919647217
LSTM,lstm-v2,train/loss,72100,2.4735448360443115
LSTM,lstm-v2,train/loss,72200,2.6635942459106445
LSTM,lstm-v2,train/loss,72300,2.858309745788574
LSTM,lstm-v2,train/loss,72400,2.5721096992492676
LSTM,lstm-v2,train/loss,72500,2.649688959121704
LSTM,lstm-v2,train/loss,72600,2.739213466644287
LSTM,lstm-v2,train/loss,72700,2.7727584838867188
LSTM,lstm-v2,train/loss,72800,2.807816505432129
LSTM,lstm-v2,train/loss,72900,2.595442533493042
LSTM,lstm-v2,train/loss,73000,2.651183605194092
LSTM,lstm-v2,train/loss,73100,2.536829710006714
LSTM,lstm-v2,train/loss,73200,2.480315923690796
LSTM,lstm-v2,train/loss,73300,2.738933563232422
LSTM,lstm-v2,train/loss,73400,2.977504014968872
LSTM,lstm-v2,train/loss,73500,2.781111717224121
LSTM,lstm-v2,train/loss,73600,2.625396490097046
LSTM,lstm-v2,train/loss,73700,2.6249990463256836
LSTM,lstm-v2,train/loss,73800,2.8356690406799316
LSTM,lstm-v2,train/loss,73900,2.617414712905884
LSTM,lstm-v2,train/loss,74000,2.608753204345703
LSTM,lstm-v2,train/loss,74100,2.7338364124298096
LSTM,lstm-v2,train/loss,74200,2.6272201538085938
LSTM,lstm-v2,train/loss,74300,2.7447848320007324
LSTM,lstm-v2,train/loss,74400,2.753866672515869
LSTM,lstm-v2,train/loss,74500,2.684326648712158
LSTM,lstm-v2,train/loss,74600,2.607870578765869
LSTM,lstm-v2,train/loss,74700,2.5967166423797607
LSTM,lstm-v2,train/loss,74800,2.6953125
LSTM,lstm-v2,train/loss,74900,2.695559024810791
LSTM,lstm-v2,train/loss,75000,2.593106269836426
LSTM,lstm-v2,train/loss,75100,2.6262731552124023
LSTM,lstm-v2,train/loss,75200,2.784377098083496
LSTM,lstm-v2,train/loss,75300,2.7266111373901367
LSTM,lstm-v2,train/loss,75400,2.7888565063476562
LSTM,lstm-v2,train/loss,75500,2.6746325492858887
LSTM,lstm-v2,train/loss,75600,2.689161777496338
LSTM,lstm-v2,train/loss,75700,2.581669330596924
LSTM,lstm-v2,train/loss,75800,2.5967936515808105
LSTM,lstm-v2,train/loss,75900,2.6475348472595215
LSTM,lstm-v2,train/loss,76000,2.727876663208008
LSTM,lstm-v2,train/loss,76100,2.654116153717041
LSTM,lstm-v2,train/loss,76200,2.8007612228393555
LSTM,lstm-v2,train/loss,76300,2.7502012252807617
LSTM,lstm-v2,train/loss,76400,2.866844654083252
LSTM,lstm-v2,train/loss,76500,2.656977653503418
LSTM,lstm-v2,train/loss,76600,2.658294677734375
LSTM,lstm-v2,train/loss,76700,2.62880277633667
LSTM,lstm-v2,train/loss,76800,2.7765085697174072
LSTM,lstm-v2,train/loss,76900,2.593747615814209
LSTM,lstm-v2,train/loss,77000,2.6151394844055176
LSTM,lstm-v2,train/loss,77100,2.541923999786377
LSTM,lstm-v2,train/loss,77200,2.556812286376953
LSTM,lstm-v2,train/loss,77300,2.6631991863250732
LSTM,lstm-v2,train/loss,77400,2.753084659576416
LSTM,lstm-v2,train/loss,77500,2.6029129028320312
LSTM,lstm-v2,train/loss,77600,2.7724034786224365
LSTM,lstm-v2,train/loss,77700,2.6756887435913086
LSTM,lstm-v2,train/loss,77800,2.6203694343566895
LSTM,lstm-v2,train/loss,77900,2.527604818344116
LSTM,lstm-v2,train/loss,78000,2.7198829650878906
LSTM,lstm-v2,train/loss,78100,2.6637954711914062
LSTM,lstm-v2,train/loss,78200,2.611079692840576
LSTM,lstm-v2,train/loss,78300,2.687469959259033
LSTM,lstm-v2,train/loss,78400,2.725081443786621
LSTM,lstm-v2,train/loss,78500,2.5272703170776367
LSTM,lstm-v2,train/loss,78600,2.6077678203582764
LSTM,lstm-v2,train/loss,78700,2.643296003341675
LSTM,lstm-v2,train/loss,78800,2.567134380340576
LSTM,lstm-v2,train/loss,78900,2.669142723083496
LSTM,lstm-v2,train/loss,79000,2.6883769035339355
LSTM,lstm-v2,train/loss,79100,2.5065159797668457
LSTM,lstm-v2,train/loss,79200,2.7021689414978027
LSTM,lstm-v2,train/loss,79300,2.6641440391540527
LSTM,lstm-v2,train/loss,79400,2.55141282081604
LSTM,lstm-v2,train/loss,79500,2.5858259201049805
LSTM,lstm-v2,train/loss,79600,2.6761696338653564
LSTM,lstm-v2,train/loss,79700,2.675248622894287
LSTM,lstm-v2,train/loss,79800,2.557699680328369
LSTM,lstm-v2,train/loss,79900,2.727125883102417
LSTM,lstm-v2,train/loss,80000,2.722475528717041
LSTM,lstm-v2,train/loss,80100,2.6404621601104736
LSTM,lstm-v2,train/loss,80200,2.74151349067688
LSTM,lstm-v2,train/loss,80300,2.6696629524230957
LSTM,lstm-v2,train/loss,80400,2.6501855850219727
LSTM,lstm-v2,train/loss,80500,2.5813961029052734
LSTM,lstm-v2,train/loss,80600,2.729191303253174
LSTM,lstm-v2,train/loss,80700,2.700488567352295
LSTM,lstm-v2,train/loss,80800,2.7134034633636475
LSTM,lstm-v2,train/loss,80900,2.7203288078308105
LSTM,lstm-v2,train/loss,81000,2.579191207885742
LSTM,lstm-v2,train/loss,81100,2.5853493213653564
LSTM,lstm-v2,train/loss,81200,2.5963997840881348
LSTM,lstm-v2,train/loss,81300,2.7479195594787598
LSTM,lstm-v2,train/loss,81400,2.603238105773926
LSTM,lstm-v2,train/loss,81500,2.598735809326172
LSTM,lstm-v2,train/loss,81600,2.72286057472229
LSTM,lstm-v2,train/loss,81700,2.6671571731567383
LSTM,lstm-v2,train/loss,81800,2.695079803466797
LSTM,lstm-v2,train/loss,81900,2.5360794067382812
LSTM,lstm-v2,train/loss,82000,2.6385154724121094
LSTM,lstm-v2,train/loss,82100,2.5672149658203125
LSTM,lstm-v2,train/loss,82200,2.7084579467773438
LSTM,lstm-v2,train/loss,82300,2.5890653133392334
LSTM,lstm-v2,train/loss,82400,2.5858941078186035
LSTM,lstm-v2,train/loss,82500,2.6892294883728027
LSTM,lstm-v2,train/loss,82600,2.6411352157592773
LSTM,lstm-v2,train/loss,82700,2.5848824977874756
LSTM,lstm-v2,train/loss,82800,2.551246166229248
LSTM,lstm-v2,train/loss,82900,2.553844451904297
LSTM,lstm-v2,train/loss,83000,2.7151613235473633
LSTM,lstm-v2,train/loss,83100,2.5287365913391113
LSTM,lstm-v2,train/loss,83200,2.7523531913757324
LSTM,lstm-v2,train/loss,83300,2.644409656524658
LSTM,lstm-v2,train/loss,83400,2.6157379150390625
LSTM,lstm-v2,train/loss,83500,2.483238458633423
LSTM,lstm-v2,train/loss,83600,2.515063762664795
LSTM,lstm-v2,train/loss,83700,2.658496141433716
LSTM,lstm-v2,train/loss,83800,2.562904119491577
LSTM,lstm-v2,train/loss,83900,2.512265205383301
LSTM,lstm-v2,train/loss,84000,2.5536046028137207
LSTM,lstm-v2,train/loss,84100,2.588878631591797
LSTM,lstm-v2,train/loss,84200,2.627131938934326
LSTM,lstm-v2,train/loss,84300,2.480724334716797
LSTM,lstm-v2,train/loss,84400,2.6249330043792725
LSTM,lstm-v2,train/loss,84500,2.5648033618927
LSTM,lstm-v2,train/loss,84600,2.607177257537842
LSTM,lstm-v2,train/loss,84700,2.6546802520751953
LSTM,lstm-v2,train/loss,84800,2.601256847381592
LSTM,lstm-v2,train/loss,84900,2.857222318649292
LSTM,lstm-v2,train/loss,85000,2.676478385925293
LSTM,lstm-v2,train/loss,85100,2.7605443000793457
LSTM,lstm-v2,train/loss,85200,2.5407724380493164
LSTM,lstm-v2,train/loss,85300,2.551727056503296
LSTM,lstm-v2,train/loss,85400,2.6110105514526367
LSTM,lstm-v2,train/loss,85500,2.601499080657959
LSTM,lstm-v2,train/loss,85600,2.608382225036621
LSTM,lstm-v2,train/loss,85700,2.5963854789733887
LSTM,lstm-v2,train/loss,85800,2.6408491134643555
LSTM,lstm-v2,train/loss,85900,2.6199493408203125
LSTM,lstm-v2,train/loss,86000,2.451674461364746
LSTM,lstm-v2,train/loss,86100,2.405445098876953
LSTM,lstm-v2,train/loss,86200,2.558316230773926
LSTM,lstm-v2,train/loss,86300,2.6900501251220703
LSTM,lstm-v2,train/loss,86400,2.7067770957946777
LSTM,lstm-v2,train/loss,86500,2.618990421295166
LSTM,lstm-v2,train/loss,86600,2.6400082111358643
LSTM,lstm-v2,train/loss,86700,2.674699544906616
LSTM,lstm-v2,train/loss,86800,2.561338186264038
LSTM,lstm-v2,train/loss,86900,2.5828778743743896
LSTM,lstm-v2,train/loss,87000,2.6862921714782715
LSTM,lstm-v2,train/loss,87100,2.6308753490448
LSTM,lstm-v2,train/loss,87200,2.5728511810302734
LSTM,lstm-v2,train/loss,87300,2.6441051959991455
LSTM,lstm-v2,train/loss,87400,2.5877914428710938
LSTM,lstm-v2,train/loss,87500,2.4385533332824707
LSTM,lstm-v2,train/loss,87600,2.6355907917022705
LSTM,lstm-v2,train/loss,87700,2.6174263954162598
LSTM,lstm-v2,train/loss,87800,2.684889316558838
LSTM,lstm-v2,train/loss,87900,2.666639566421509
LSTM,lstm-v2,train/loss,88000,2.7655038833618164
LSTM,lstm-v2,train/loss,88100,2.7461068630218506
LSTM,lstm-v2,train/loss,88200,2.599700450897217
LSTM,lstm-v2,train/loss,88300,2.545257091522217
LSTM,lstm-v2,train/loss,88400,2.6328911781311035
LSTM,lstm-v2,train/loss,88500,2.518066883087158
LSTM,lstm-v2,train/loss,88600,2.774324655532837
LSTM,lstm-v2,train/loss,88700,2.556990623474121
LSTM,lstm-v2,train/loss,88800,2.6176154613494873
LSTM,lstm-v2,train/loss,88900,2.5304994583129883
LSTM,lstm-v2,train/loss,89000,2.7001166343688965
LSTM,lstm-v2,train/loss,89100,2.731229782104492
LSTM,lstm-v2,train/loss,89200,2.7496423721313477
LSTM,lstm-v2,train/loss,89300,2.7263107299804688
LSTM,lstm-v2,train/loss,89400,2.578772783279419
LSTM,lstm-v2,train/loss,89500,2.624748468399048
LSTM,lstm-v2,train/loss,89600,2.541503667831421
LSTM,lstm-v2,train/loss,89700,2.5204405784606934
LSTM,lstm-v2,train/loss,89800,2.6894941329956055
LSTM,lstm-v2,train/loss,89900,2.5203845500946045
LSTM,lstm-v2,train/loss,90000,2.5826497077941895
LSTM,lstm-v2,train/loss,90100,2.5898568630218506
LSTM,lstm-v2,train/loss,90200,2.595879077911377
LSTM,lstm-v2,train/loss,90300,2.5816521644592285
LSTM,lstm-v2,train/loss,90400,2.623495101928711
LSTM,lstm-v2,train/loss,90500,2.5894033908843994
LSTM,lstm-v2,train/loss,90600,2.7082924842834473
LSTM,lstm-v2,train/loss,90700,2.5389962196350098
LSTM,lstm-v2,train/loss,90800,2.6386287212371826
LSTM,lstm-v2,train/loss,90900,2.639385223388672
LSTM,lstm-v2,train/loss,91000,2.5928173065185547
LSTM,lstm-v2,train/loss,91100,2.628493070602417
LSTM,lstm-v2,train/loss,91200,2.6281652450561523
